"","logFC","logCPM","PValue","FDR","significant"
"REV3",0.0993249668305187,5.59978313105378,0.669069005054011,0.872066359861648,"No"
"TAF3",0.0979321277055096,5.8682204787402,0.669246698798046,0.872066359861648,"No"
"CBF1",-0.0964405602163733,6.46545159639368,0.669330716441408,0.872066359861648,"No"
"FHL1",-0.102693888416871,5.27498423366295,0.67036506074869,0.873194328374614,"No"
"HXT8",-0.155224175857656,2.93967608700563,0.670747575762961,0.873472892852998,"No"
"FMP10",0.0974787638852568,5.77728741288438,0.671075647998082,0.873544355626335,"No"
"SLX8",-0.102790524700015,5.35380509249085,0.671224645535107,0.873544355626335,"No"
"PRE7",0.0902649384893089,7.59623641047231,0.671308464065034,0.873544355626335,"No"
"SRN2",0.112202499314174,4.6457713369249,0.671769328468639,0.873744473986604,"No"
"FRS2",0.0900067398177757,7.6445590680316,0.671799670865931,0.873744473986604,"No"
"FAL1",-0.146929279698637,3.51312275090678,0.671998584959458,0.873783748808695,"No"
"RTC6",0.0929209514081938,6.63447559191592,0.6721884903261,0.873811293021805,"No"
"HAP5",-0.10185100897859,5.36230999196089,0.672848450999455,0.874449718375452,"No"
"TIF3",-0.0884794375215921,8.2505137606356,0.673050555188743,0.874463523109498,"No"
"DID4",-0.0917920825761969,6.92874512817155,0.673196768997407,0.874463523109498,"No"
"SWE1",-0.0960132456156635,5.79000087151649,0.673552812338286,0.874600433637419,"No"
"FKH2",-0.101385413018033,5.36654371959265,0.673654496883192,0.874600433637419,"No"
"RPL37B",0.0872725875735517,9.07892795250224,0.673808791313632,0.874600433637419,"No"
"PET112",-0.107685637234798,5.05670591883727,0.67406696973523,0.874716320786458,"No"
"TMA20",0.0924364982223012,6.78446230949885,0.674499099443049,0.875057824653194,"No"
"YIP5",0.0892507802951218,7.56154853168275,0.675118694372932,0.875431778381875,"No"
"CPR5",0.0882254310569893,7.99094944701368,0.675467676263641,0.875431778381875,"No"
"SLD5",0.111391646050181,4.66652811344933,0.675509432981699,0.875431778381875,"No"
"RRP17",-0.103415037475713,5.22692902684356,0.675621251737669,0.875431778381875,"No"
"TDA9",-0.0923417961058129,6.32582147375828,0.675941939922254,0.875431778381875,"No"
"COG2",0.0982649542141001,5.63531489254652,0.675949335057307,0.875431778381875,"No"
"PRI2",-0.0927833540809976,6.2117063647633,0.675970589254512,0.875431778381875,"No"
"GMH1",0.0982275252523762,5.75161364621634,0.676817870501974,0.876309937832431,"No"
"RGC1",-0.0913001018545408,6.77094151706911,0.677184834376178,0.876565922827849,"No"
"SEC7",-0.0921691958135056,6.50631888785824,0.677551357599489,0.876711970838881,"No"
"HTS1",0.087747979843723,7.88421159782721,0.677851221727913,0.876711970838881,"No"
"AIM25",-0.0950964444177355,5.91368881697212,0.677884447990583,0.876711970838881,"No"
"RPL34B",0.0861755414529319,8.98992019148379,0.677974791119853,0.876711970838881,"No"
"SRB4",-0.0971625828370916,5.58743333616021,0.67824109218949,0.876837398015319,"No"
"UBP2",-0.0911073679300852,6.60719868322458,0.678849178184413,0.876911494224962,"No"
"DUO1",0.110603844958411,4.68699046656401,0.679166273359814,0.876911494224962,"No"
"GEP7",-0.104143873099375,4.99249056272635,0.679222210011068,0.876911494224962,"No"
"ATG3",-0.095131164085056,5.96759599702197,0.679272689825028,0.876911494224962,"No"
"IBA57",0.0978497983786929,5.76450764183725,0.679294628195747,0.876911494224962,"No"
"FYV5",-0.354796512393915,0.595091212714395,0.679314329953764,0.876911494224962,"No"
"STB2",-0.10153926512143,5.32584523274725,0.679545638164116,0.876991492661838,"No"
"VPS51",-0.104166873499333,5.08780901168705,0.679814064380743,0.877096670362115,"No"
"TAD1",-0.0977573580069008,5.39997370344081,0.679965848909807,0.877096670362115,"No"
"DPB11",-0.101062664461021,5.33018715796331,0.680355500155319,0.877257883583603,"No"
"SWH1",-0.0936125293163755,6.10939774796614,0.680469035772445,0.877257883583603,"No"
"HMI1",-0.113888559165236,4.57654105565006,0.680765892083084,0.877257883583603,"No"
"RSP5",0.0885329361024356,7.23080017701614,0.680768378861266,0.877257883583603,"No"
"SPC19",0.105194483290377,5.00486120714436,0.681207065747622,0.877394599116949,"No"
"CCE1",-0.104187091843338,5.17721779798941,0.681213300453611,0.877394599116949,"No"
"YBT1",0.0873971590989558,7.42858814897054,0.682739047225176,0.878964308311656,"No"
"ALD6",-0.0841112540286073,10.0598476535293,0.682835488628418,0.878964308311656,"No"
"LAM1",-0.0933335535952318,5.7852897743796,0.682941181047713,0.878964308311656,"No"
"BEM4",0.092971276833466,5.94241197520834,0.683403080331803,0.87910357361225,"No"
"GNT1",0.0898179499221475,6.69042761017476,0.683553461689842,0.87910357361225,"No"
"CDC16",-0.0932085430125158,6.03826007306402,0.683653314255443,0.87910357361225,"No"
"ELC1",0.111842425350943,4.46400349402527,0.683898907570291,0.87910357361225,"No"
"ATM1",-0.0951475826635295,5.99381255761827,0.684057922529084,0.87910357361225,"No"
"SPC34",0.101295176835317,5.27422950518629,0.684115481792031,0.87910357361225,"No"
"DOT1",-0.0987223226978421,5.35170296989015,0.684345470520007,0.87910357361225,"No"
"RPN4",-0.0852514279764456,8.16386952416523,0.684874322196941,0.87910357361225,"No"
"TUB3",-0.0892401281728122,6.72721592989051,0.684917993420794,0.87910357361225,"No"
"ARG80",-0.093542282727179,5.9006331714605,0.68493576920586,0.87910357361225,"No"
"PUF3",-0.119614960778532,4.17968990613105,0.68508631455861,0.87910357361225,"No"
"MPS2",0.114362524340313,4.1810331673157,0.68508631455861,0.87910357361225,"No"
"SAC3",-0.0992813242170639,5.49769684046658,0.685437355209752,0.879336156212857,"No"
"KIN4",-0.0967590634520294,5.6250001264061,0.685667939729317,0.879414130722668,"No"
"YAP1802",0.0939460169094408,5.90505379759627,0.686042041288486,0.879676091070332,"No"
"SPT15",-0.0872973635130377,7.05472673409262,0.68703600833076,0.880732546323021,"No"
"CSH1",-0.0926070692732266,5.76139834796998,0.688874699480304,0.882871088495049,"No"
"HXT15",0.174011306111986,2.21879003302609,0.689157190561197,0.883014618979822,"No"
"AIM45",0.0834626834297314,8.19014141454675,0.691020707666125,0.88502844491251,"No"
"ATG7",-0.0960079761807807,5.52825275068433,0.691070676042902,0.88502844491251,"No"
"TOM5",-0.0881309211671954,6.54606055701487,0.691554727196389,0.885191703134698,"No"
"RFC2",-0.0889248680205963,6.0801118405087,0.691608946789065,0.885191703134698,"No"
"OCA5",0.0881701526611039,6.61052794097043,0.691710913803074,0.885191703134698,"No"
"TRM9",-0.106401829537624,4.64086741325208,0.69190648669959,0.885223244717683,"No"
"MVD1",0.0841596993714649,7.63092581811025,0.692293237231627,0.885499302450628,"No"
"APM3",0.0937018709926293,5.53723728899507,0.693132601421826,0.886068758105023,"No"
"MSH3",-0.0969783977890733,5.24317107024933,0.693155776121055,0.886068758105023,"No"
"FUB1",0.0887887015530654,6.22142273658392,0.693488548160186,0.886068758105023,"No"
"CDC37",-0.0856600934593191,6.71319673740662,0.693680712743908,0.886068758105023,"No"
"TWF1",0.0857315120468582,6.80171101110361,0.693913146191554,0.886068758105023,"No"
"UBR2",-0.0964882669811936,5.24776866191331,0.693975283135983,0.886068758105023,"No"
"TFG2",0.0899554320633601,5.94946374676881,0.694103598842202,0.886068758105023,"No"
"YIH1",-0.0895476178886761,6.26595928412977,0.694184263373191,0.886068758105023,"No"
"BTS1",-0.104826963820979,4.65478099353775,0.694278242979375,0.886068758105023,"No"
"ERG13",-0.0815719957660516,8.91332114548661,0.694610321721967,0.886225579799261,"No"
"RDR1",-0.0935181548567778,5.47832523993788,0.694746535180407,0.886225579799261,"No"
"RPL24B",0.0813974472138439,8.96861372599489,0.695040172537174,0.886225579799261,"No"
"EFG1",0.107205150346667,4.77882159405602,0.69520723541256,0.886225579799261,"No"
"MSH2",-0.0901602813418917,5.90502951454438,0.695390514779773,0.886225579799261,"No"
"UBR1",0.0863957015736769,6.69208641978941,0.695427834775864,0.886225579799261,"No"
"NAB2",-0.0865624186330562,6.63468315509938,0.696105052654118,0.88687037335687,"No"
"ASI1",0.0852014234969034,6.66739811772587,0.696575972807989,0.887252081449231,"No"
"CET1",-0.0905206841748331,5.75012582365719,0.697388566811089,0.888068696217023,"No"
"DFM1",0.0820894095829643,7.69503917570205,0.699071379216072,0.889803938015459,"No"
"TEX1",-0.0881157223466323,5.92526250386809,0.699105681335016,0.889803938015459,"No"
"PIP2",0.0880581769801805,6.25378849930345,0.699532785953002,0.889803938015459,"No"
"DSC3",-0.0931434580641124,5.27954810459548,0.699593606528121,0.889803938015459,"No"
"HSC82",0.0791056373281507,10.9535079913228,0.699786822381786,0.889803938015459,"No"
"AFG2",0.0944026730647936,5.35952841154211,0.699859180429666,0.889803938015459,"No"
"AIM4",-0.101020424007152,4.68898918012831,0.700052099252489,0.889803938015459,"No"
"RPS6B",0.0801084882054464,8.78460975840532,0.70027804771963,0.889803938015459,"No"
"CAL4",0.0993094138151444,5.01834301938522,0.700359962698291,0.889803938015459,"No"
"CLC1",-0.0824607106603952,7.33559873301532,0.700852441084738,0.889803938015459,"No"
"RIM11",0.0839967844896329,6.81027219705605,0.700921915178943,0.889803938015459,"No"
"BMT6",-0.108313067826863,3.91676774054713,0.701128548783259,0.889803938015459,"No"
"CWC25",-0.0922146119182411,5.28850087408761,0.701161795296634,0.889803938015459,"No"
"PHB2",-0.0816179173657668,7.62941295573107,0.701264292364336,0.889803938015459,"No"
"PGA1",-0.0888657481620938,5.82890108783564,0.70155272986656,0.889803938015459,"No"
"SEH1",0.0855066924643497,6.56515939802109,0.701575844952466,0.889803938015459,"No"
"AHC2",0.082007627220224,7.38953002849911,0.701901312768992,0.889803938015459,"No"
"KAP104",0.0854689168385244,6.56700052900089,0.701918704839717,0.889803938015459,"No"
"SPP2",-0.0868839182848493,6.2234647241625,0.702015618986516,0.889803938015459,"No"
"FIR1",-0.0879429580245008,5.8380773302316,0.703203651787145,0.890305354442629,"No"
"SMP3",0.0856414447121527,6.14455718387098,0.70373586496052,0.890305354442629,"No"
"MAK31",0.0887324196460862,6.00212726072987,0.703752197872879,0.890305354442629,"No"
"PAB1",-0.0785317827637996,9.54536654489695,0.703805116500735,0.890305354442629,"No"
"MNP1",-0.0819971908614057,7.16088833048768,0.704229633770126,0.890305354442629,"No"
"RAP1",-0.0835232976936967,6.64780426244442,0.704568367291685,0.890305354442629,"No"
"PEX6",0.086478794795085,6.104553140656,0.704664246951542,0.890305354442629,"No"
"CBP3",-0.0842005259426915,6.54795800461421,0.704668554091508,0.890305354442629,"No"
"BMT5",0.125101001695517,3.94091075515083,0.70467434915903,0.890305354442629,"No"
"TAN1",-0.0887450932330242,5.66854215711886,0.704932074688048,0.890305354442629,"No"
"NOP8",-0.104428546028493,4.45870604535686,0.705136438077096,0.890305354442629,"No"
"CDC14",-0.082869138295391,6.44170512398977,0.70514673610607,0.890305354442629,"No"
"TRE1",0.0885473122520043,6.01026958748717,0.705221514425256,0.890305354442629,"No"
"BIG1",-0.089618266737254,5.85170898706417,0.705377270879156,0.890305354442629,"No"
"MSA2",-0.0872519205786441,6.24315211224244,0.705403618844608,0.890305354442629,"No"
"GYP1",0.0859794491513574,6.24344493950884,0.705403618844608,0.890305354442629,"No"
"MET18",0.0875096344780023,5.79460169218847,0.705430621377619,0.890305354442629,"No"
"PMD1",0.0989794466640803,4.83792301973943,0.70572613661422,0.890305354442629,"No"
"PIN2",0.0932791695260481,5.23300851353358,0.705800187973271,0.890305354442629,"No"
"HCA4",-0.0893126273834924,5.85472619781958,0.705915814133789,0.890305354442629,"No"
"PEX28",0.0850481162688776,6.28877613425687,0.706161608002554,0.890305354442629,"No"
"HRD3",-0.0874570720122619,6.01558864898018,0.706193163940977,0.890305354442629,"No"
"SSF1",-0.0894347368087918,5.40003598145823,0.706451812412577,0.890414683982657,"No"
"RMD6",-0.0884023656568235,5.80260521562967,0.707099753997202,0.891014507530781,"No"
"SAP1",-0.0859388208173913,5.91809226939416,0.707393876774623,0.891034652929715,"No"
"CPP1",0.0809015226385725,7.20080180350393,0.707603679842292,0.891034652929715,"No"
"VID28",-0.0830772948401935,6.59740208162737,0.707631884050959,0.891034652929715,"No"
"SEC15",-0.0900037131965634,5.62151672362803,0.708087447763849,0.891268537833047,"No"
"LNP1",0.0856467729464544,6.25947338737528,0.708306946936677,0.891268537833047,"No"
"GPD1",0.0772374969763709,9.52806964900674,0.708504354655873,0.891268537833047,"No"
"GDH3",0.0771266734419331,9.67307281808804,0.708608871404016,0.891268537833047,"No"
"ANR2",0.0907996602040696,5.33160911622663,0.708767275450502,0.891268537833047,"No"
"BYE1",-0.0829990356209782,6.50159634063264,0.709352764344578,0.891268537833047,"No"
"RSM18",-0.0855970649544732,6.03433887911701,0.709545128006739,0.891268537833047,"No"
"SGT2",0.0773823537322474,8.93349980944448,0.709552677982476,0.891268537833047,"No"
"YSC83",0.086374684413447,5.98430386435031,0.709737691437572,0.891268537833047,"No"
"BET4",0.087723136860194,5.63347672816091,0.709933301539215,0.891268537833047,"No"
"HMO1",-0.0778188385212815,8.37236918036904,0.710191732916426,0.891268537833047,"No"
"ANT1",-0.082342236627116,6.67791485982638,0.710258747632002,0.891268537833047,"No"
"CAM1",-0.0770485419822823,8.99897450081478,0.710560239374203,0.891268537833047,"No"
"APL5",0.0835425951009173,6.47190481875183,0.71056929663333,0.891268537833047,"No"
"CDC53",-0.0809679013234393,6.89116024320893,0.71091652949104,0.891268537833047,"No"
"OXP1",-0.0862354712407293,5.82431559272042,0.710923235759632,0.891268537833047,"No"
"MED7",-0.0939240594934766,4.75506513458722,0.710973805146181,0.891268537833047,"No"
"SPC42",-0.0943568355267622,5.08274505784139,0.711077312248102,0.891268537833047,"No"
"STE3",0.0907917806235399,5.50107071229661,0.7110873910651,0.891268537833047,"No"
"MSH1",-0.0936563588241164,4.98707874255153,0.712294714702462,0.892478070315865,"No"
"EGO2",0.0897594977426884,5.18342760228131,0.712404694631175,0.892478070315865,"No"
"RAM2",0.080321523589675,6.93026007326438,0.712639202439665,0.892478070315865,"No"
"CDH1",-0.0813168063123781,6.32699984995203,0.712898440893444,0.892478070315865,"No"
"OCA1",-0.0803784857603586,6.44673009440714,0.712914032998018,0.892478070315865,"No"
"RBL2",-0.0930834523340374,4.99256756922459,0.713201039767789,0.892621601004683,"No"
"CWC22",-0.0888449532207979,5.27733445301098,0.713563107950928,0.892858984314534,"No"
"YAE1",0.0943926873297546,4.99934083612568,0.714101733447278,0.892972722821842,"No"
"TPO1",-0.0864859403782672,5.65651681985388,0.714152450233357,0.892972722821842,"No"
"PCM1",-0.0780173778184382,7.6014494778119,0.714201550068244,0.892972722821842,"No"
"CDC39",0.082747539921904,6.29210053600609,0.714343693888954,0.892972722821842,"No"
"SSN8",-0.08879833562961,5.44674225825743,0.714811412100609,0.893341772024386,"No"
"BRE1",-0.0825258505466995,6.38131342462523,0.715274029029553,0.893703779491615,"No"
"PDX1",-0.0818776248510808,6.5719912021374,0.715562003702156,0.893703779491615,"No"
"BIM1",-0.0874940956935734,5.29076342581365,0.71581386398901,0.893703779491615,"No"
"ERG8",-0.0782031804593551,7.32317467259372,0.715918402552688,0.893703779491615,"No"
"JID1",-0.0911824713105354,5.11329824246301,0.716156951758025,0.893703779491615,"No"
"REV1",-0.0813132121262713,6.30402277977634,0.716301958620105,0.893703779491615,"No"
"SUI3",-0.0763722922567154,8.18086783406067,0.716324743025189,0.893703779491615,"No"
"GLG2",-0.0817695188659203,6.07371585416064,0.716481577997525,0.893703779491615,"No"
"NRK1",0.089093780757588,5.21194811572811,0.717157913196277,0.894332008775227,"No"
"MLC2",0.082760928327493,6.02904780200057,0.717820130206249,0.894739355976432,"No"
"APN1",-0.0810287322285041,6.08146392936989,0.717830087677558,0.894739355976432,"No"
"VPS21",-0.0788068492052644,6.78455132283159,0.718087742076263,0.894845143458365,"No"
"PET130",-0.08431723458705,5.74693291871298,0.71826822945023,0.894854741477686,"No"
"SGS1",-0.0952576682996715,4.67885644611404,0.718947400669959,0.895485470916238,"No"
"SBH2",-0.0763163581880933,7.7403917512179,0.719215498182384,0.895604006993644,"No"
"LRO1",-0.0833713743889105,5.75664379574815,0.719920942736035,0.896266962122578,"No"
"GDB1",0.0759532620335019,7.65052190772285,0.721130441344763,0.897358004538445,"No"
"SSP120",-0.0768756382377586,7.26545091587129,0.721143853039006,0.897358004538445,"No"
"RFT1",-0.0775907742701519,6.98773252759899,0.72153964991901,0.89738913334352,"No"
"TIR4",0.15029214336211,2.92938378069724,0.721664010416706,0.89738913334352,"No"
"EFB1",0.0733691589663646,9.99802005123828,0.721688692870392,0.89738913334352,"No"
"RQC1",-0.0800358248383323,6.29407299527533,0.722139232226182,0.897721778617792,"No"
"JIP5",-0.0777049402856567,6.8786537893846,0.722431837178063,0.897721778617792,"No"
"LRE1",-0.0823980303858828,5.83201530930117,0.722476225773114,0.897721778617792,"No"
"VPS1",-0.074917033648389,7.79086069914381,0.723859604929207,0.898713441437772,"No"
"DSL1",-0.0783764842636939,6.21417542295847,0.724009319470013,0.898713441437772,"No"
"UFE1",0.08450276330291,5.42589933166476,0.724227505766671,0.898713441437772,"No"
"SMD3",0.0928037334368758,4.57785802731143,0.724370949497687,0.898713441437772,"No"
"CHS3",-0.0770680321359226,6.90143629764512,0.724380608492911,0.898713441437772,"No"
"EFM5",0.0772463940759686,6.62287932479696,0.724441234207744,0.898713441437772,"No"
"RPP1",0.0927133014143587,5.06334887024571,0.724489016799131,0.898713441437772,"No"
